pid,x,y,z,T,speed
6,394.8,193.3,267.0,20.20,1.615
6,394.8,193.0,267.0,20.20,1.703
6,394.8,192.7,267.0,20.20,1.703
6,394.8,192.5,267.0,20.20,1.703
6,394.8,192.2,267.0,20.20,1.703
6,394.8,191.9,267.0,20.26,1.703
6,394.8,191.6,267.0,20.26,1.615
6,394.8,191.4,267.0,20.26,1.615
6,394.8,191.1,267.0,20.26,1.615
6,394.8,190.8,267.0,20.26,1.615
6,394.8,190.5,267.0,20.26,1.615
6,394.8,193.2,267.0,20.20,1.615
6,394.8,192.9,267.0,20.20,1.703
6,394.8,192.7,267.0,20.20,1.703
6,394.8,192.4,267.0,20.20,1.703
6,394.8,192.1,267.0,20.20,1.703
6,394.8,194.8,267.0,20.20,1.703
6,394.8,194.5,267.0,20.20,1.703
6,394.8,194.2,267.0,20.20,1.703
6,394.8,193.9,267.0,20.20,1.703
6,394.8,193.7,267.0,20.20,1.703
6,394.8,193.4,267.0,20.20,1.703
6,394.8,193.1,267.0,20.20,1.703
6,394.8,192.9,267.0,20.20,1.703
6,394.8,192.6,267.0,20.20,1.703
6,394.8,192.3,267.0,20.20,1.703
6,394.8,192.0,267.0,20.20,1.703
6,394.8,194.7,267.0,20.20,1.703
6,394.8,194.4,267.0,20.20,1.703
6,394.8,194.2,267.0,20.20,1.703
6,394.8,193.9,267.0,20.20,1.703
6,394.8,193.6,267.0,20.20,1.703
6,394.8,193.3,267.0,20.20,1.703
6,394.8,193.1,267.0,20.20,1.703
6,394.8,192.8,267.0,20.20,1.703
6,394.8,192.5,267.0,20.20,1.703
6,394.8,192.2,267.0,20.20,1.703
6,394.8,191.9,267.0,20.26,1.703
6,394.8,191.7,267.0,20.26,1.615
6,394.8,191.4,267.0,20.26,1.615
6,394.8,191.1,267.0,20.26,1.615
6,394.8,190.9,267.0,20.26,1.615
6,394.8,190.6,267.0,20.26,1.615
6,394.8,193.2,267.0,20.20,1.615
6,394.8,193.0,267.0,20.20,1.703
6,394.8,192.7,267.0,20.20,1.703
6,394.8,192.4,267.0,20.20,1.703
6,394.8,192.1,267.0,20.20,1.703
6,394.8,194.8,267.0,20.20,1.703
6,394.8,194.5,267.0,20.20,1.703
6,394.8,194.3,267.0,20.20,1.703
6,394.8,194.0,267.0,20.20,1.703
6,394.8,193.7,267.0,20.20,1.703
6,394.8,193.4,267.0,20.20,1.703
6,394.8,193.2,267.0,20.20,1.703
6,394.8,192.9,267.0,20.20,1.703
6,394.8,192.6,267.0,20.20,1.703
6,394.8,192.3,267.0,20.20,1.703
6,394.8,192.1,267.0,20.20,1.703
6,394.8,194.7,267.0,20.20,1.703
6,394.8,194.5,267.0,20.20,1.703
6,394.8,194.2,267.0,20.20,1.703
6,394.8,193.9,267.0,20.20,1.703
6,394.8,193.6,267.0,20.20,1.703
6,394.8,193.4,267.0,20.20,1.703
6,394.8,193.1,267.0,20.20,1.703
6,394.8,192.8,267.0,20.20,1.703
6,394.8,192.5,267.0,20.20,1.703
6,394.8,192.3,267.0,20.20,1.703
6,394.8,192.0,267.0,20.26,1.703
6,394.8,191.7,267.0,20.26,1.615
6,394.8,191.4,267.0,20.26,1.615
6,394.8,191.2,267.0,20.26,1.615
6,394.8,190.9,267.0,20.26,1.615
6,394.8,190.6,267.0,20.26,1.615
6,394.8,193.3,267.0,20.20,1.615
6,394.8,193.0,267.0,20.20,1.703
6,394.8,192.7,267.0,20.20,1.703
6,394.8,192.5,267.0,20.20,1.703
6,394.8,192.2,267.0,20.20,1.703
6,394.8,191.9,267.0,20.26,1.703
6,394.8,191.6,267.0,20.26,1.615
6,394.8,191.3,267.0,20.26,1.615
6,394.8,191.1,267.0,20.26,1.615
6,394.8,190.8,267.0,20.26,1.615
12,351.5,211.8,259.9,22.48,0.837
12,354.6,211.1,254.9,22.48,0.744
12,357.6,210.5,249.8,23.24,0.744
12,360.1,209.7,246.1,20.59,0.568
12,365.1,208.3,244.9,20.59,0.662
12,370.0,206.9,243.8,20.59,0.662
12,373.9,205.0,246.2,20.84,0.662
12,377.7,203.2,248.7,20.46,0.616
12,382.0,202.8,251.1,20.46,0.615
12,384.8,202.5,261.1,20.29,0.615
12,387.7,202.2,267.0,20.20,1.306
12,390.6,201.9,267.0,20.20,1.703
12,393.5,201.6,267.0,20.20,1.703
12,396.5,201.3,267.0,20.33,1.703
12,396.5,201.1,267.0,20.33,1.844
12,396.5,200.8,267.0,20.33,1.844
12,396.5,200.5,267.0,20.33,1.844
12,396.5,200.2,267.0,20.33,1.844
12,396.5,200.0,267.0,20.33,1.844
12,396.5,199.7,267.0,20.33,1.844
12,396.5,199.4,267.0,20.33,1.844
12,396.5,199.1,267.0,20.33,1.844
12,396.5,198.9,267.0,20.33,1.844
12,396.5,198.6,267.0,20.33,1.844
12,396.5,198.3,267.0,20.33,1.844
12,396.5,198.0,267.0,20.33,1.844
12,396.5,197.8,267.0,20.33,1.844
12,396.5,197.5,267.0,20.33,1.844
12,396.5,197.2,267.0,20.33,1.844
12,396.5,196.9,267.0,20.33,1.844
12,396.5,196.7,267.0,20.33,1.844
12,396.5,196.4,267.0,20.33,1.844
12,396.5,196.1,267.0,20.33,1.844
12,396.5,195.8,267.0,20.33,1.844
12,396.5,195.6,267.0,20.33,1.844
12,396.5,195.3,267.0,20.33,1.844
12,396.5,195.0,267.0,20.33,1.844
