t_s,point,ue_x,ue_y,z,T_C,U_mag
477.25,B,7.50,0.80,1.10,24.244,0.0413
477.25,B,7.50,0.80,1.70,23.904,0.0638
477.25,C,4.00,4.50,0.10,25.535,0.2855
477.25,C,4.00,4.50,1.10,24.401,0.0010
477.25,C,4.00,4.50,1.70,23.992,0.0011
477.25,D,0.50,0.80,0.10,25.253,0.2859
477.25,D,0.50,0.80,1.10,24.244,0.0413
477.25,D,0.50,0.80,1.70,23.904,0.0638
478.4,A,4.00,2.00,0.10,25.924,0.3370
478.4,A,4.00,2.00,1.10,24.383,0.2074
478.4,A,4.00,2.00,1.70,23.912,0.1295
478.4,B,7.50,0.80,0.10,25.241,0.2859
478.4,B,7.50,0.80,1.10,24.237,0.0413
478.4,B,7.50,0.80,1.70,23.901,0.0638
478.4,C,4.00,4.50,0.10,25.521,0.2855
478.4,C,4.00,4.50,1.10,24.394,0.0010
478.4,C,4.00,4.50,1.70,23.987,0.0011
478.4,D,0.50,0.80,0.10,25.241,0.2859
478.4,D,0.50,0.80,1.10,24.237,0.0413
478.4,D,0.50,0.80,1.70,23.901,0.0638
479.55,A,4.00,2.00,0.10,25.909,0.3370
479.55,A,4.00,2.00,1.10,24.376,0.2074
479.55,A,4.00,2.00,1.70,23.909,0.1295
479.55,B,7.50,0.80,0.10,25.229,0.2859
479.55,B,7.50,0.80,1.10,24.231,0.0413
479.55,B,7.50,0.80,1.70,23.897,0.0638
479.55,C,4.00,4.50,0.10,25.508,0.2855
479.55,C,4.00,4.50,1.10,24.386,0.0010
479.55,C,4.00,4.50,1.70,23.983,0.0011
479.55,D,0.50,0.80,0.10,25.229,0.2859
479.55,D,0.50,0.80,1.10,24.231,0.0413
479.55,D,0.50,0.80,1.70,23.897,0.0638
480.7,A,4.00,2.00,0.10,25.893,0.3370
480.7,A,4.00,2.00,1.10,24.368,0.2074
480.7,A,4.00,2.00,1.70,23.905,0.1295
480.7,B,7.50,0.80,0.10,25.217,0.2859
480.7,B,7.50,0.80,1.10,24.225,0.0413
480.7,B,7.50,0.80,1.70,23.894,0.0638
480.7,C,4.00,4.50,0.10,25.495,0.2855
480.7,C,4.00,4.50,1.10,24.379,0.0010
480.7,C,4.00,4.50,1.70,23.979,0.0011
480.7,D,0.50,0.80,0.10,25.217,0.2859
480.7,D,0.50,0.80,1.10,24.225,0.0413
480.7,D,0.50,0.80,1.70,23.894,0.0638
481.85,A,4.00,2.00,0.10,25.878,0.3370
481.85,A,4.00,2.00,1.10,24.361,0.2074
481.85,A,4.00,2.00,1.70,23.902,0.1295
481.85,B,7.50,0.80,0.10,25.206,0.2859
481.85,B,7.50,0.80,1.10,24.218,0.0413
481.85,B,7.50,0.80,1.70,23.890,0.0638
481.85,C,4.00,4.50,0.10,25.482,0.2855
481.85,C,4.00,4.50,1.10,24.371,0.0010
481.85,C,4.00,4.50,1.70,23.975,0.0011
481.85,D,0.50,0.80,0.10,25.206,0.2859
481.85,D,0.50,0.80,1.10,24.218,0.0413
481.85,D,0.50,0.80,1.70,23.890,0.0638
483.0,A,4.00,2.00,0.10,25.863,0.3370
483.0,A,4.00,2.00,1.10,24.354,0.2074
483.0,A,4.00,2.00,1.70,23.898,0.1295
483.0,B,7.50,0.80,0.10,25.194,0.2859
483.0,B,7.50,0.80,1.10,24.212,0.0413
483.0,B,7.50,0.80,1.70,23.887,0.0638
483.0,C,4.00,4.50,0.10,25.469,0.2855
483.0,C,4.00,4.50,1.10,24.364,0.0010
483.0,C,4.00,4.50,1.70,23.971,0.0011
483.0,D,0.50,0.80,0.10,25.194,0.2859
483.0,D,0.50,0.80,1.10,24.212,0.0413
483.0,D,0.50,0.80,1.70,23.887,0.0638
484.15,A,4.00,2.00,0.10,25.848,0.3370
484.15,A,4.00,2.00,1.10,24.347,0.2074
484.15,A,4.00,2.00,1.70,23.895,0.1295
484.15,B,7.50,0.80,0.10,25.183,0.2859
484.15,B,7.50,0.80,1.10,24.206,0.0413
484.15,B,7.50,0.80,1.70,23.884,0.0638
484.15,C,4.00,4.50,0.10,25.456,0.2855
484.15,C,4.00,4.50,1.10,24.357,0.0010
484.15,C,4.00,4.50,1.70,23.967,0.0011
484.15,D,0.50,0.80,0.10,25.183,0.2859
484.15,D,0.50,0.80,1.10,24.206,0.0413
484.15,D,0.50,0.80,1.70,23.884,0.0638
485.3,A,4.00,2.00,0.10,25.833,0.3370
485.3,A,4.00,2.00,1.10,24.339,0.2074
485.3,A,4.00,2.00,1.70,23.891,0.1295
485.3,B,7.50,0.80,0.10,25.171,0.2859
485.3,B,7.50,0.80,1.10,24.199,0.0413
485.3,B,7.50,0.80,1.70,23.880,0.0638
485.3,C,4.00,4.50,0.10,25.443,0.2855
485.3,C,4.00,4.50,1.10,24.349,0.0010
485.3,C,4.00,4.50,1.70,23.963,0.0011
485.3,D,0.50,0.80,0.10,25.171,0.2859
485.3,D,0.50,0.80,1.10,24.199,0.0413
485.3,D,0.50,0.80,1.70,23.880,0.0638
486.45,A,4.00,2.00,0.10,25.819,0.3370
486.45,A,4.00,2.00,1.10,24.332,0.2074
486.45,A,4.00,2.00,1.70,23.888,0.1295
486.45,B,7.50,0.80,0.10,25.160,0.2859
486.45,B,7.50,0.80,1.10,24.193,0.0413
486.45,B,7.50,0.80,1.70,23.877,0.0638
486.45,C,4.00,4.50,0.10,25.430,0.2855
486.45,C,4.00,4.50,1.10,24.342,0.0010
486.45,C,4.00,4.50,1.70,23.959,0.0011
486.45,D,0.50,0.80,0.10,25.160,0.2859
486.45,D,0.50,0.80,1.10,24.193,0.0413
486.45,D,0.50,0.80,1.70,23.877,0.0638
487.6,A,4.00,2.00,0.10,25.804,0.3370
487.6,A,4.00,2.00,1.10,24.325,0.2074
487.6,A,4.00,2.00,1.70,23.884,0.1295
487.6,B,7.50,0.80,0.10,25.148,0.2859
487.6,B,7.50,0.80,1.10,24.187,0.0413
487.6,B,7.50,0.80,1.70,23.874,0.0638
487.6,C,4.00,4.50,0.10,25.418,0.2855
487.6,C,4.00,4.50,1.10,24.335,0.0010
487.6,C,4.00,4.50,1.70,23.955,0.0011
487.6,D,0.50,0.80,0.10,25.148,0.2859
487.6,D,0.50,0.80,1.10,24.187,0.0413
487.6,D,0.50,0.80,1.70,23.874,0.0638
488.75,A,4.00,2.00,0.10,25.789,0.3370
488.75,A,4.00,2.00,1.10,24.318,0.2074
488.75,A,4.00,2.00,1.70,23.881,0.1295
488.75,B,7.50,0.80,0.10,25.137,0.2859
488.75,B,7.50,0.80,1.10,24.181,0.0413
488.75,B,7.50,0.80,1.70,23.870,0.0638
488.75,C,4.00,4.50,0.10,25.405,0.2855
488.75,C,4.00,4.50,1.10,24.328,0.0010
488.75,C,4.00,4.50,1.70,23.951,0.0011
488.75,D,0.50,0.80,0.10,25.137,0.2859
488.75,D,0.50,0.80,1.10,24.181,0.0413
488.75,D,0.50,0.80,1.70,23.870,0.0638
489.9,A,4.00,2.00,0.10,25.775,0.3370
489.9,A,4.00,2.00,1.10,24.311,0.2074
489.9,A,4.00,2.00,1.70,23.878,0.1295
489.9,B,7.50,0.80,0.10,25.126,0.2859
489.9,B,7.50,0.80,1.10,24.175,0.0413
489.9,B,7.50,0.80,1.70,23.867,0.0638
489.9,C,4.00,4.50,0.10,25.392,0.2855
489.9,C,4.00,4.50,1.10,24.321,0.0010
489.9,C,4.00,4.50,1.70,23.947,0.0011
489.9,D,0.50,0.80,0.10,25.126,0.2859
489.9,D,0.50,0.80,1.10,24.175,0.0413
489.9,D,0.50,0.80,1.70,23.867,0.0638
491.05,A,4.00,2.00,0.10,25.760,0.3370
491.05,A,4.00,2.00,1.10,24.304,0.2074
491.05,A,4.00,2.00,1.70,23.874,0.1295
491.05,B,7.50,0.80,0.10,25.115,0.2859
491.05,B,7.50,0.80,1.10,24.169,0.0413
491.05,B,7.50,0.80,1.70,23.864,0.0638
491.05,C,4.00,4.50,0.10,25.380,0.2855
491.05,C,4.00,4.50,1.10,24.314,0.0010
491.05,C,4.00,4.50,1.70,23.943,0.0011
491.05,D,0.50,0.80,0.10,25.115,0.2859
491.05,D,0.50,0.80,1.10,24.169,0.0413
491.05,D,0.50,0.80,1.70,23.864,0.0638
492.2,A,4.00,2.00,0.10,25.746,0.3370
492.2,A,4.00,2.00,1.10,24.298,0.2074
492.2,A,4.00,2.00,1.70,23.871,0.1295
492.2,B,7.50,0.80,0.10,25.103,0.2859
492.2,B,7.50,0.80,1.10,24.163,0.0413
492.2,B,7.50,0.80,1.70,23.861,0.0638
492.2,C,4.00,4.50,0.10,25.367,0.2855
492.2,C,4.00,4.50,1.10,24.307,0.0010
492.2,C,4.00,4.50,1.70,23.939,0.0011
492.2,D,0.50,0.80,0.10,25.103,0.2859
492.2,D,0.50,0.80,1.10,24.163,0.0413
492.2,D,0.50,0.80,1.70,23.861,0.0638
493.35,A,4.00,2.00,0.10,25.731,0.3370
493.35,A,4.00,2.00,1.10,24.291,0.2074
493.35,A,4.00,2.00,1.70,23.868,0.1295
493.35,B,7.50,0.80,0.10,25.092,0.2859
493.35,B,7.50,0.80,1.10,24.157,0.0413
493.35,B,7.50,0.80,1.70,23.857,0.0638
493.35,C,4.00,4.50,0.10,25.355,0.2855
493.35,C,4.00,4.50,1.10,24.300,0.0010
493.35,C,4.00,4.50,1.70,23.935,0.0011
493.35,D,0.50,0.80,0.10,25.092,0.2859
493.35,D,0.50,0.80,1.10,24.157,0.0413
493.35,D,0.50,0.80,1.70,23.857,0.0638
494.5,A,4.00,2.00,0.10,25.717,0.3370
494.5,A,4.00,2.00,1.10,24.284,0.2074
494.5,A,4.00,2.00,1.70,23.864,0.1295
494.5,B,7.50,0.80,0.10,25.081,0.2859
494.5,B,7.50,0.80,1.10,24.151,0.0413
494.5,B,7.50,0.80,1.70,23.854,0.0638
494.5,C,4.00,4.50,0.10,25.342,0.2855
494.5,C,4.00,4.50,1.10,24.293,0.0010
494.5,C,4.00,4.50,1.70,23.931,0.0011
494.5,D,0.50,0.80,0.10,25.081,0.2859
494.5,D,0.50,0.80,1.10,24.151,0.0413
494.5,D,0.50,0.80,1.70,23.854,0.0638
495.65,A,4.00,2.00,0.10,25.703,0.3370
495.65,A,4.00,2.00,1.10,24.277,0.2074
495.65,A,4.00,2.00,1.70,23.861,0.1295
495.65,B,7.50,0.80,0.10,25.070,0.2859
495.65,B,7.50,0.80,1.10,24.145,0.0413
495.65,B,7.50,0.80,1.70,23.851,0.0638
495.65,C,4.00,4.50,0.10,25.330,0.2855
495.65,C,4.00,4.50,1.10,24.287,0.0010
495.65,C,4.00,4.50,1.70,23.928,0.0011
495.65,D,0.50,0.80,0.10,25.070,0.2859
495.65,D,0.50,0.80,1.10,24.145,0.0413
495.65,D,0.50,0.80,1.70,23.851,0.0638
496.8,A,4.00,2.00,0.10,25.689,0.3370
496.8,A,4.00,2.00,1.10,24.270,0.2074
496.8,A,4.00,2.00,1.70,23.858,0.1295
496.8,B,7.50,0.80,0.10,25.060,0.2859
496.8,B,7.50,0.80,1.10,24.139,0.0413
496.8,B,7.50,0.80,1.70,23.848,0.0638
496.8,C,4.00,4.50,0.10,25.318,0.2855
496.8,C,4.00,4.50,1.10,24.280,0.0010
496.8,C,4.00,4.50,1.70,23.924,0.0011
496.8,D,0.50,0.80,0.10,25.060,0.2859
496.8,D,0.50,0.80,1.10,24.139,0.0413
496.8,D,0.50,0.80,1.70,23.848,0.0638
497.95,A,4.00,2.00,0.10,25.675,0.3370
497.95,A,4.00,2.00,1.10,24.264,0.2074
497.95,A,4.00,2.00,1.70,23.855,0.1295
497.95,B,7.50,0.80,0.10,25.049,0.2859
497.95,B,7.50,0.80,1.10,24.134,0.0413
497.95,B,7.50,0.80,1.70,23.845,0.0638
497.95,C,4.00,4.50,0.10,25.306,0.2855
497.95,C,4.00,4.50,1.10,24.273,0.0010
497.95,C,4.00,4.50,1.70,23.920,0.0011
497.95,D,0.50,0.80,0.10,25.049,0.2859
497.95,D,0.50,0.80,1.10,24.134,0.0413
497.95,D,0.50,0.80,1.70,23.845,0.0638
499.1,A,4.00,2.00,0.10,25.661,0.3370
499.1,A,4.00,2.00,1.10,24.257,0.2074
499.1,A,4.00,2.00,1.70,23.852,0.1295
499.1,B,7.50,0.80,0.10,25.038,0.2859
499.1,B,7.50,0.80,1.10,24.128,0.0413
499.1,B,7.50,0.80,1.70,23.842,0.0638
499.1,C,4.00,4.50,0.10,25.294,0.2855
499.1,C,4.00,4.50,1.10,24.266,0.0010
499.1,C,4.00,4.50,1.70,23.917,0.0011
499.1,D,0.50,0.80,0.10,25.038,0.2859
499.1,D,0.50,0.80,1.10,24.128,0.0413
499.1,D,0.50,0.80,1.70,23.842,0.0638
500.25,A,4.00,2.00,0.10,25.647,0.3370
500.25,A,4.00,2.00,1.10,24.251,0.2074
500.25,A,4.00,2.00,1.70,23.849,0.1295
500.25,B,7.50,0.80,0.10,25.027,0.2859
500.25,B,7.50,0.80,1.10,24.122,0.0413
500.25,B,7.50,0.80,1.70,23.839,0.0638
500.25,C,4.00,4.50,0.10,25.282,0.2855
500.25,C,4.00,4.50,1.10,24.260,0.0010
500.25,C,4.00,4.50,1.70,23.913,0.0011
500.25,D,0.50,0.80,0.10,25.027,0.2859
500.25,D,0.50,0.80,1.10,24.122,0.0413
500.25,D,0.50,0.80,1.70,23.839,0.0638
501.4,A,4.00,2.00,0.10,25.633,0.3370
501.4,A,4.00,2.00,1.10,24.244,0.2074
501.4,A,4.00,2.00,1.70,23.846,0.1295
501.4,B,7.50,0.80,0.10,25.016,0.2859
501.4,B,7.50,0.80,1.10,24.117,0.0413
501.4,B,7.50,0.80,1.70,23.836,0.0638
501.4,C,4.00,4.50,0.10,25.270,0.2855
501.4,C,4.00,4.50,1.10,24.253,0.0010
501.4,C,4.00,4.50,1.70,23.909,0.0011
501.4,D,0.50,0.80,0.10,25.016,0.2859
501.4,D,0.50,0.80,1.10,24.117,0.0413
501.4,D,0.50,0.80,1.70,23.836,0.0638
502.55,A,4.00,2.00,0.10,25.619,0.3370
502.55,A,4.00,2.00,1.10,24.238,0.2074
502.55,A,4.00,2.00,1.70,23.842,0.1295
502.55,B,7.50,0.80,0.10,25.006,0.2859
502.55,B,7.50,0.80,1.10,24.111,0.0413
502.55,B,7.50,0.80,1.70,23.833,0.0638
502.55,C,4.00,4.50,0.10,25.258,0.2855
502.55,C,4.00,4.50,1.10,24.247,0.0010
502.55,C,4.00,4.50,1.70,23.906,0.0011
502.55,D,0.50,0.80,0.10,25.006,0.2859
502.55,D,0.50,0.80,1.10,24.111,0.0413
502.55,D,0.50,0.80,1.70,23.833,0.0638
503.7,A,4.00,2.00,0.10,25.606,0.3370
503.7,A,4.00,2.00,1.10,24.231,0.2074
503.7,A,4.00,2.00,1.70,23.839,0.1295
503.7,B,7.50,0.80,0.10,24.995,0.2859
503.7,B,7.50,0.80,1.10,24.105,0.0413
503.7,B,7.50,0.80,1.70,23.830,0.0638
503.7,C,4.00,4.50,0.10,25.246,0.2855
503.7,C,4.00,4.50,1.10,24.240,0.0010
503.7,C,4.00,4.50,1.70,23.902,0.0011
503.7,D,0.50,0.80,0.10,24.995,0.2859
503.7,D,0.50,0.80,1.10,24.105,0.0413
503.7,D,0.50,0.80,1.70,23.830,0.0638
504.85,A,4.00,2.00,0.10,25.592,0.3370
504.85,A,4.00,2.00,1.10,24.225,0.2074
504.85,A,4.00,2.00,1.70,23.836,0.1295
504.85,B,7.50,0.80,0.10,24.985,0.2859
504.85,B,7.50,0.80,1.10,24.100,0.0413
504.85,B,7.50,0.80,1.70,23.827,0.0638
504.85,C,4.00,4.50,0.10,25.234,0.2855
504.85,C,4.00,4.50,1.10,24.234,0.0010
504.85,C,4.00,4.50,1.70,23.899,0.0011
504.85,D,0.50,0.80,0.10,24.985,0.2859
504.85,D,0.50,0.80,1.10,24.100,0.0413
504.85,D,0.50,0.80,1.70,23.827,0.0638
506.0,A,4.00,2.00,0.10,25.578,0.3370
506.0,A,4.00,2.00,1.10,24.218,0.2074
506.0,A,4.00,2.00,1.70,23.833,0.1295
506.0,B,7.50,0.80,0.10,24.974,0.2859
506.0,B,7.50,0.80,1.10,24.094,0.0413
506.0,B,7.50,0.80,1.70,23.824,0.0638
506.0,C,4.00,4.50,0.10,25.222,0.2855
506.0,C,4.00,4.50,1.10,24.227,0.0010
506.0,C,4.00,4.50,1.70,23.895,0.0011
506.0,D,0.50,0.80,0.10,24.974,0.2859
506.0,D,0.50,0.80,1.10,24.094,0.0413
506.0,D,0.50,0.80,1.70,23.824,0.0638
507.15,A,4.00,2.00,0.10,25.565,0.3370
507.15,A,4.00,2.00,1.10,24.212,0.2074
507.15,A,4.00,2.00,1.70,23.830,0.1295
507.15,B,7.50,0.80,0.10,24.964,0.2859
507.15,B,7.50,0.80,1.10,24.089,0.0413
507.15,B,7.50,0.80,1.70,23.821,0.0638
507.15,C,4.00,4.50,0.10,25.211,0.2855
507.15,C,4.00,4.50,1.10,24.221,0.0010
507.15,C,4.00,4.50,1.70,23.892,0.0011
507.15,D,0.50,0.80,0.10,24.964,0.2859
507.15,D,0.50,0.80,1.10,24.089,0.0413
507.15,D,0.50,0.80,1.70,23.821,0.0638
508.3,A,4.00,2.00,0.10,25.551,0.3370
508.3,A,4.00,2.00,1.10,24.206,0.2074
508.3,A,4.00,2.00,1.70,23.828,0.1295
508.3,B,7.50,0.80,0.10,24.953,0.2859
508.3,B,7.50,0.80,1.10,24.083,0.0413
508.3,B,7.50,0.80,1.70,23.818,0.0638
508.3,C,4.00,4.50,0.10,25.199,0.2855
508.3,C,4.00,4.50,1.10,24.215,0.0010
508.3,C,4.00,4.50,1.70,23.888,0.0011
508.3,D,0.50,0.80,0.10,24.953,0.2859
508.3,D,0.50,0.80,1.10,24.083,0.0413
508.3,D,0.50,0.80,1.70,23.818,0.0638
509.45,A,4.00,2.00,0.10,25.538,0.3370
509.45,A,4.00,2.00,1.10,24.200,0.2074
509.45,A,4.00,2.00,1.70,23.825,0.1295
509.45,B,7.50,0.80,0.10,24.943,0.2859
509.45,B,7.50,0.80,1.10,24.078,0.0413
509.45,B,7.50,0.80,1.70,23.815,0.0638
509.45,C,4.00,4.50,0.10,25.187,0.2855
509.45,C,4.00,4.50,1.10,24.208,0.0010
509.45,C,4.00,4.50,1.70,23.885,0.0011
509.45,D,0.50,0.80,0.10,24.943,0.2859
509.45,D,0.50,0.80,1.10,24.078,0.0413
509.45,D,0.50,0.80,1.70,23.815,0.0638
510.6,A,4.00,2.00,0.10,25.525,0.3370
510.6,A,4.00,2.00,1.10,24.194,0.2074
510.6,A,4.00,2.00,1.70,23.822,0.1295
510.6,B,7.50,0.80,0.10,24.933,0.2859
510.6,B,7.50,0.80,1.10,24.073,0.0413
510.6,B,7.50,0.80,1.70,23.813,0.0638
510.6,C,4.00,4.50,0.10,25.176,0.2855
510.6,C,4.00,4.50,1.10,24.202,0.0010
510.6,C,4.00,4.50,1.70,23.882,0.0011
510.6,D,0.50,0.80,0.10,24.933,0.2859
510.6,D,0.50,0.80,1.10,24.073,0.0413
510.6,D,0.50,0.80,1.70,23.813,0.0638
511.75,A,4.00,2.00,0.10,25.512,0.3370
511.75,A,4.00,2.00,1.10,24.187,0.2074
511.75,A,4.00,2.00,1.70,23.819,0.1295
511.75,B,7.50,0.80,0.10,24.923,0.2859
511.75,B,7.50,0.80,1.10,24.067,0.0413
511.75,B,7.50,0.80,1.70,23.810,0.0638
511.75,C,4.00,4.50,0.10,25.165,0.2855
511.75,C,4.00,4.50,1.10,24.196,0.0010
511.75,C,4.00,4.50,1.70,23.878,0.0011
511.75,D,0.50,0.80,0.10,24.923,0.2859
511.75,D,0.50,0.80,1.10,24.067,0.0413
511.75,D,0.50,0.80,1.70,23.810,0.0638
512.9,A,4.00,2.00,0.10,25.498,0.3370
512.9,A,4.00,2.00,1.10,24.181,0.2074
512.9,A,4.00,2.00,1.70,23.816,0.1295
512.9,B,7.50,0.80,0.10,24.913,0.2859
512.9,B,7.50,0.80,1.10,24.062,0.0413
512.9,B,7.50,0.80,1.70,23.807,0.0638
512.9,C,4.00,4.50,0.10,25.153,0.2855
512.9,C,4.00,4.50,1.10,24.190,0.0010
512.9,C,4.00,4.50,1.70,23.875,0.0011
512.9,D,0.50,0.80,0.10,24.913,0.2859
512.9,D,0.50,0.80,1.10,24.062,0.0413
512.9,D,0.50,0.80,1.70,23.807,0.0638
514.05,A,4.00,2.00,0.10,25.485,0.3370
514.05,A,4.00,2.00,1.10,24.175,0.2074
514.05,A,4.00,2.00,1.70,23.813,0.1295
514.05,B,7.50,0.80,0.10,24.902,0.2859
514.05,B,7.50,0.80,1.10,24.057,0.0413
514.05,B,7.50,0.80,1.70,23.804,0.0638
514.05,C,4.00,4.50,0.10,25.142,0.2855
514.05,C,4.00,4.50,1.10,24.184,0.0010
514.05,C,4.00,4.50,1.70,23.872,0.0011
514.05,D,0.50,0.80,0.10,24.902,0.2859
514.05,D,0.50,0.80,1.10,24.057,0.0413
514.05,D,0.50,0.80,1.70,23.804,0.0638
515.2,A,4.00,2.00,0.10,25.472,0.3370
515.2,A,4.00,2.00,1.10,24.169,0.2074
515.2,A,4.00,2.00,1.70,23.810,0.1295
515.2,B,7.50,0.80,0.10,24.892,0.2859
515.2,B,7.50,0.80,1.10,24.051,0.0413
515.2,B,7.50,0.80,1.70,23.802,0.0638
515.2,C,4.00,4.50,0.10,25.131,0.2855
515.2,C,4.00,4.50,1.10,24.178,0.0010
515.2,C,4.00,4.50,1.70,23.868,0.0011
515.2,D,0.50,0.80,0.10,24.892,0.2859
515.2,D,0.50,0.80,1.10,24.051,0.0413
515.2,D,0.50,0.80,1.70,23.802,0.0638
516.35,A,4.00,2.00,0.10,25.459,0.3370
516.35,A,4.00,2.00,1.10,24.163,0.2074
516.35,A,4.00,2.00,1.70,23.808,0.1295
516.35,B,7.50,0.80,0.10,24.882,0.2859
516.35,B,7.50,0.80,1.10,24.046,0.0413
516.35,B,7.50,0.80,1.70,23.799,0.0638
516.35,C,4.00,4.50,0.10,25.119,0.2855
516.35,C,4.00,4.50,1.10,24.172,0.0010
516.35,C,4.00,4.50,1.70,23.865,0.0011
516.35,D,0.50,0.80,0.10,24.882,0.2859
516.35,D,0.50,0.80,1.10,24.046,0.0413
516.35,D,0.50,0.80,1.70,23.799,0.0638
517.5,A,4.00,2.00,0.10,25.446,0.3370
517.5,A,4.00,2.00,1.10,24.157,0.2074
517.5,A,4.00,2.00,1.70,23.805,0.1295
517.5,B,7.50,0.80,0.10,24.872,0.2859
517.5,B,7.50,0.80,1.10,24.041,0.0413
517.5,B,7.50,0.80,1.70,23.796,0.0638
517.5,C,4.00,4.50,0.10,25.108,0.2855
517.5,C,4.00,4.50,1.10,24.166,0.0010
517.5,C,4.00,4.50,1.70,23.862,0.0011
517.5,D,0.50,0.80,0.10,24.872,0.2859
517.5,D,0.50,0.80,1.10,24.041,0.0413
517.5,D,0.50,0.80,1.70,23.796,0.0638
518.65,A,4.00,2.00,0.10,25.434,0.3370
518.65,A,4.00,2.00,1.10,24.151,0.2074
518.65,A,4.00,2.00,1.70,23.802,0.1295
518.65,B,7.50,0.80,0.10,24.863,0.2859
518.65,B,7.50,0.80,1.10,24.036,0.0413
518.65,B,7.50,0.80,1.70,23.794,0.0638
518.65,C,4.00,4.50,0.10,25.097,0.2855
518.65,C,4.00,4.50,1.10,24.160,0.0010
518.65,C,4.00,4.50,1.70,23.859,0.0011
518.65,D,0.50,0.80,0.10,24.863,0.2859
518.65,D,0.50,0.80,1.10,24.036,0.0413
518.65,D,0.50,0.80,1.70,23.794,0.0638
519.8,A,4.00,2.00,0.10,25.421,0.3370
519.8,A,4.00,2.00,1.10,24.145,0.2074
519.8,A,4.00,2.00,1.70,23.799,0.1295
519.8,B,7.50,0.80,0.10,24.853,0.2859
519.8,B,7.50,0.80,1.10,24.031,0.0413
519.8,B,7.50,0.80,1.70,23.791,0.0638
519.8,C,4.00,4.50,0.10,25.086,0.2855
519.8,C,4.00,4.50,1.10,24.154,0.0010
519.8,C,4.00,4.50,1.70,23.856,0.0011
519.8,D,0.50,0.80,0.10,24.853,0.2859
519.8,D,0.50,0.80,1.10,24.031,0.0413
519.8,D,0.50,0.80,1.70,23.791,0.0638
520.95,A,4.00,2.00,0.10,25.408,0.3370
520.95,A,4.00,2.00,1.10,24.140,0.2074
520.95,A,4.00,2.00,1.70,23.797,0.1295
520.95,B,7.50,0.80,0.10,24.843,0.2859
520.95,B,7.50,0.80,1.10,24.026,0.0413
520.95,B,7.50,0.80,1.70,23.788,0.0638
520.95,C,4.00,4.50,0.10,25.075,0.2855
520.95,C,4.00,4.50,1.10,24.148,0.0010
520.95,C,4.00,4.50,1.70,23.852,0.0011
520.95,D,0.50,0.80,0.10,24.843,0.2859
520.95,D,0.50,0.80,1.10,24.026,0.0413
520.95,D,0.50,0.80,1.70,23.788,0.0638
522.1,A,4.00,2.00,0.10,25.396,0.3370
522.1,A,4.00,2.00,1.10,24.134,0.2074
522.1,A,4.00,2.00,1.70,23.794,0.1295
522.1,B,7.50,0.80,0.10,24.833,0.2859
522.1,B,7.50,0.80,1.10,24.021,0.0413
522.1,B,7.50,0.80,1.70,23.786,0.0638
522.1,C,4.00,4.50,0.10,25.064,0.2855
522.1,C,4.00,4.50,1.10,24.142,0.0010
522.1,C,4.00,4.50,1.70,23.849,0.0011
522.1,D,0.50,0.80,0.10,24.833,0.2859
522.1,D,0.50,0.80,1.10,24.021,0.0413
522.1,D,0.50,0.80,1.70,23.786,0.0638
523.25,A,4.00,2.00,0.10,25.383,0.3370
523.25,A,4.00,2.00,1.10,24.128,0.2074
523.25,A,4.00,2.00,1.70,23.791,0.1295
523.25,B,7.50,0.80,0.10,24.824,0.2859
523.25,B,7.50,0.80,1.10,24.016,0.0413
523.25,B,7.50,0.80,1.70,23.783,0.0638
523.25,C,4.00,4.50,0.10,25.053,0.2855
523.25,C,4.00,4.50,1.10,24.136,0.0010
523.25,C,4.00,4.50,1.70,23.846,0.0011
523.25,D,0.50,0.80,0.10,24.824,0.2859
523.25,D,0.50,0.80,1.10,24.016,0.0413
523.25,D,0.50,0.80,1.70,23.783,0.0638
524.4,A,4.00,2.00,0.10,25.370,0.3370
524.4,A,4.00,2.00,1.10,24.122,0.2074
524.4,A,4.00,2.00,1.70,23.789,0.1295
524.4,B,7.50,0.80,0.10,24.814,0.2859
524.4,B,7.50,0.80,1.10,24.011,0.0413
524.4,B,7.50,0.80,1.70,23.781,0.0638
524.4,C,4.00,4.50,0.10,25.042,0.2855
524.4,C,4.00,4.50,1.10,24.130,0.0010
524.4,C,4.00,4.50,1.70,23.843,0.0011
524.4,D,0.50,0.80,0.10,24.814,0.2859
524.4,D,0.50,0.80,1.10,24.011,0.0413
524.4,D,0.50,0.80,1.70,23.781,0.0638
525.55,A,4.00,2.00,0.10,25.358,0.3370
525.55,A,4.00,2.00,1.10,24.117,0.2074
525.55,A,4.00,2.00,1.70,23.786,0.1295
525.55,B,7.50,0.80,0.10,24.804,0.2859
525.55,B,7.50,0.80,1.10,24.006,0.0413
525.55,B,7.50,0.80,1.70,23.778,0.0638
525.55,C,4.00,4.50,0.10,25.032,0.2855
525.55,C,4.00,4.50,1.10,24.125,0.0010
525.55,C,4.00,4.50,1.70,23.840,0.0011
525.55,D,0.50,0.80,0.10,24.804,0.2859
525.55,D,0.50,0.80,1.10,24.006,0.0413
525.55,D,0.50,0.80,1.70,23.778,0.0638
526.7,A,4.00,2.00,0.10,25.346,0.3370
526.7,A,4.00,2.00,1.10,24.111,0.2074
526.7,A,4.00,2.00,1.70,23.784,0.1295
526.7,B,7.50,0.80,0.10,24.795,0.2859
526.7,B,7.50,0.80,1.10,24.001,0.0413
